session,category,state,browser,language,os,id,prod_cat,ad_id,purch_flag
1299717604,"personal","ga","Firefox","en","win7",8820,"desktop",1,"false"
1480924036,"personal","ms","Mobile","en","win7",4443,"mobile",3,"true"
1625161826,"personal","mn","IE","en","win7",3577,"tablet",4,"false"
1908960464,"student","ks","Chrome","en","win7",2863,"tablet",2,"false"
1109757420,"personal","tx","Firefox","en","win7",3783,"laptop",17,"false"
1296049117,"business","sc","Chrome","ar","win7",5572,"laptop",11,"false"
1871461766,"business","oh","IE","jp","win7",2449,"tablet",1,"false"
1424464070,"personal","pa","Chrome","en","win7",7925,"desktop",17,"false"
1686177850,"business","mn","Chrome","en","win7",110,"laptop",11,"false"
1775840609,"personal","ks","Firefox","pt","win7",8215,"server",17,"false"
1766319347,"student","in","Mobile","jp","win7",6344,"server",9,"false"
1075607679,"student","tx","Safari","fr","win7",6388,"laptop",14,"false"
1877807623,"personal","ky","IE","en","Mac",6656,"tablet",6,"false"
1020763681,"personal","ny","IE","sp","win7",6278,"laptop",18,"false"
1081856032,"personal","nc","Firefox","ar","win8",8091,"tablet",15,"false"
1167392685,"business","pa","Mobile","cn","win7",420,"mobile",11,"false"
1788541922,"personal","oh","Firefox","en","win7",4436,"laptop",16,"true"
1053182801,"student","wi","Mobile","cn","xp",6503,"tablet",6,"false"
1286892329,"student","id","Firefox","jp","xp",7014,"desktop",17,"false"
1677697515,"personal","ca","IE","en","win7",964,"tablet",10,"false"
1771797397,"personal","fl","Chrome","en","Mac",9946,"tablet",5,"false"
1357700873,"business","va","IE","pt","Mac",4194,"mobile",2,"false"
1898699132,"business","ca","Chrome","cn","vista",948,"laptop",11,"false"
1868885745,"business","il","Chrome","cn","win8",5133,"mobile",8,"false"
1814606551,"personal","pa","Firefox","cn","win7",5308,"laptop",6,"false"
1890440810,"personal","ut","IE","jp","win7",2966,"tablet",1,"false"
1693806463,"personal","ma","Chrome","en","win7",5072,"laptop",14,"false"
1074256806,"business","ms","IE","cn","win7",4850,"tablet",15,"false"
1158430940,"student","nj","IE","en","win7",5253,"server",15,"false"
1618364557,"business","tx","Mobile","de","win7",2203,"server",11,"false"
1506077486,"student","ny","Firefox","en","win7",7188,"desktop",14,"false"
1661694523,"student","il","Mobile","cn","win7",8306,"laptop",8,"false"
1920553293,"personal","ca","Firefox","en","win7",630,"mobile",5,"false"
1945306005,"business","il","Chrome","sp","win7",8447,"laptop",16,"false"
1573439028,"business","ma","Chrome","sp","Mac",4216,"laptop",15,"false"
1952836760,"personal","ms","Chrome","en","xp",3824,"laptop",3,"false"
1372336366,"personal","md","Chrome","cn","linux",9788,"laptop",8,"true"
1482412606,"student","nc","IE","cn","win8",6652,"tablet",11,"true"
1813454588,"personal","ga","Chrome","cn","win7",1620,"desktop",10,"true"
1506224737,"personal","co","Firefox","cn","win7",9212,"laptop",3,"false"
1970430629,"personal","ca","Chrome","jp","xp",4333,"tablet",16,"false"
1272214709,"personal","ne","Mobile","cn","win7",2455,"tablet",14,"false"
1049031613,"personal","il","Firefox","en","win7",8325,"desktop",15,"false"
1113867802,"business","ca","Firefox","en","win7",7548,"laptop",4,"false"
1005920094,"personal","ca","Firefox","en","vista",1050,"desktop",16,"true"
1752843224,"personal","ca","Chrome","ko","win7",9851,"laptop",5,"false"
1197873340,"student","ca","Chrome","en","xp",5684,"mobile",18,"false"
1482464259,"personal","il","IE","cn","win7",4728,"desktop",14,"false"
1660131098,"student","tn","Chrome","pt","win8",3752,"tablet",6,"false"
1512637828,"personal","md","IE","en","linux",4591,"mobile",16,"false"
1646891253,"student","mi","Firefox","sp","win8",7431,"mobile",5,"false"
1053114167,"personal","id","IE","sp","win7",6725,"laptop",4,"false"
1229904241,"personal","ca","Mobile","cn","win7",9450,"mobile",12,"false"
1553524528,"business","ok","Chrome","en","win7",4491,"tablet",5,"false"
1292353540,"business","ca","Chrome","cn","win7",2266,"server",11,"false"
1038656967,"personal","il","Chrome","cn","linux",51,"laptop",8,"false"
1774509049,"personal","ca","Chrome","pt","win7",9986,"desktop",13,"false"
1440885373,"business","il","Chrome","fr","linux",621,"tablet",18,"false"
1401907202,"personal","ca","Chrome","en","win7",1998,"mobile",7,"false"
1282447426,"business","me","IE","jp","win7",1537,"laptop",16,"false"
1551077183,"student","la","IE","ar","xp",9737,"desktop",1,"false"
1861233365,"business","il","Firefox","ru","win7",6622,"laptop",13,"false"
1833619517,"business","al","Chrome","cn","win7",7398,"desktop",14,"false"
1358390742,"student","az","Chrome","fr","win8",6568,"mobile",5,"false"
1731650120,"personal","al","IE","en","Mac",8675,"tablet",12,"false"
1748606249,"business","fl","Chrome","cn","win7",1515,"laptop",16,"false"
1796853785,"personal","ny","Chrome","en","Mac",3003,"tablet",5,"false"
1020890974,"personal","ar","IE","jp","win8",8605,"laptop",2,"false"
1485388102,"personal","ga","Chrome","ru","xp",4916,"tablet",5,"true"
1478017770,"business","ca","Mobile","en","win7",7635,"desktop",13,"false"
1764740707,"student","ks","IE","de","linux",8665,"server",9,"false"
1165870428,"personal","oh","Mobile","de","win7",9960,"tablet",16,"false"
1196203419,"student","pa","Chrome","en","win8",168,"desktop",17,"false"
1168932888,"student","mi","IE","en","xp",851,"tablet",14,"false"
1558342960,"personal","ny","Chrome","jp","Mac",4477,"tablet",6,"false"
1701334491,"business","la","IE","jp","win7",1391,"mobile",13,"true"
1771686191,"student","co","Mobile","en","Mac",3336,"desktop",18,"false"
1926707356,"student","in","Chrome","de","Mac",3480,"tablet",13,"true"
1049271813,"personal","mo","Chrome","en","linux",538,"mobile",10,"false"
1125146766,"personal","ca","IE","de","win7",4206,"mobile",3,"true"
1175553619,"personal","mi","Chrome","cn","win8",8475,"desktop",11,"false"
1938356430,"personal","va","Chrome","sp","linux",5896,"mobile",3,"false"
1703394516,"business","tx","IE","cn","Mac",5815,"laptop",14,"false"
1908665821,"business","fl","IE","en","win7",4804,"laptop",1,"false"
1164636528,"personal","ks","IE","ru","Mac",2411,"mobile",1,"true"
1284967030,"business","ny","Chrome","en","xp",266,"desktop",10,"false"
1288402257,"personal","nj","IE","de","win7",1467,"desktop",11,"true"
1299948224,"business","wi","Chrome","ar","win7",8016,"desktop",16,"true"
1717526594,"student","ut","Mobile","sp","xp",851,"desktop",17,"false"
1451037959,"personal","tx","Mobile","cn","xp",5890,"server",15,"false"
1135820484,"personal","fl","Chrome","cn","win7",4186,"laptop",14,"false"
1781415065,"personal","ca","IE","cn","xp",1693,"laptop",10,"false"
1393045266,"student","oh","Chrome","de","Mac",8940,"mobile",5,"false"
1495053652,"business","mi","Mobile","jp","win8",7410,"tablet",14,"false"
1121561847,"business","nc","Safari","fr","xp",8941,"tablet",10,"false"
1211870296,"personal","ca","Chrome","sp","win7",4811,"tablet",2,"false"
1666818871,"student","az","Mobile","en","win7",1081,"desktop",9,"true"
1009015993,"personal","fl","IE","en","win7",8516,"laptop",13,"true"
1380733657,"student","ca","Chrome","pt","win7",5762,"mobile",9,"true"
1094481240,"personal","ar","Firefox","cn","win7",5022,"laptop",17,"false"
1868786363,"student","sd","IE","cn","Mac",3842,"laptop",17,"false"
1315423543,"personal","fl","Firefox","ru","win7",2415,"laptop",4,"false"
1431897975,"student","nc","IE","en","win7",3857,"tablet",4,"false"
1706150936,"personal","ca","Chrome","sp","xp",6805,"tablet",3,"false"
1486444092,"personal","ca","Chrome","ru","win8",3130,"tablet",1,"false"
1796569683,"personal","al","Opera","ru","win7",8958,"laptop",9,"false"
1454183152,"personal","wa","Firefox","cn","Mac",7982,"desktop",17,"false"
1986027696,"personal","wa","Chrome","en","win7",2347,"laptop",5,"false"
1848803557,"personal","fl","Mobile","cn","win7",2326,"desktop",3,"false"
1069305714,"personal","ga","Chrome","fr","xp",8552,"tablet",11,"false"
1468835253,"personal","tx","Mobile","cn","win7",9238,"desktop",14,"false"
1460657492,"business","ct","IE","cn","win7",2198,"laptop",17,"false"
1263543102,"student","hi","Mobile","en","win7",9841,"mobile",1,"true"
1306783522,"student","md","Firefox","fr","win7",1855,"tablet",18,"false"
1307066593,"personal","nj","Chrome","cn","win8",8753,"laptop",6,"false"
1003484518,"student","nv","Chrome","en","win8",544,"laptop",11,"false"
1037242635,"student","ma","Firefox","ar","win7",8825,"tablet",10,"false"
1356367109,"business","ca","Chrome","de","linux",8854,"desktop",17,"false"
1294135926,"business","mo","Safari","cn","win7",5324,"mobile",18,"false"
1957101581,"student","ca","Firefox","fr","win7",2015,"server",14,"false"
1901390199,"personal","wy","Mobile","ru","xp",7433,"laptop",16,"false"
1333576011,"student","ca","Firefox","de","win7",9068,"laptop",5,"false"
1267778838,"personal","va","Chrome","en","win8",5669,"tablet",11,"false"
1872348976,"business","ca","Chrome","cn","xp",9172,"mobile",12,"false"
1758114615,"personal","mi","Chrome","jp","win7",6171,"laptop",8,"false"
1795299088,"student","id","Chrome","cn","win8",5671,"laptop",2,"false"
1591789047,"personal","az","IE","en","win7",2750,"desktop",4,"false"
1321362952,"personal","ca","Mobile","en","win8",4458,"mobile",17,"false"
1232317154,"personal","wi","Safari","cn","win7",3273,"desktop",7,"false"
1678370192,"student","il","Mobile","cn","linux",384,"laptop",4,"false"
1184538218,"personal","ca","Firefox","sp","win7",9735,"laptop",15,"false"
1780174606,"personal","ny","Firefox","jp","win7",1232,"mobile",13,"false"
1323190189,"personal","ca","Mobile","cn","win7",3844,"tablet",6,"false"
1507337414,"personal","ca","Firefox","en","win7",4033,"desktop",15,"false"
1814743562,"personal","nh","Firefox","ru","win7",186,"laptop",3,"false"
1127504237,"personal","fl","Safari","cn","win7",4072,"tablet",3,"false"
1288145291,"student","mo","Safari","en","win7",8816,"tablet",12,"false"
1692253106,"student","wa","Mobile","ru","win7",8614,"desktop",6,"false"
1421472494,"personal","ky","Chrome","jp","win7",8991,"mobile",8,"false"
1541696245,"student","ga","Mobile","en","xp",7279,"desktop",4,"false"
1554937961,"personal","mt","Chrome","fr","xp",7429,"desktop",9,"true"
1452985374,"personal","fl","IE","de","win7",9722,"mobile",13,"true"
1858435397,"student","oh","IE","cn","win7",8061,"server",14,"false"
1046298025,"personal","ca","Chrome","cn","win7",7059,"desktop",8,"false"
1825902525,"personal","ia","IE","en","win7",7005,"laptop",7,"false"
1329935230,"personal","ca","Firefox","cn","win7",1500,"desktop",12,"false"
1004845426,"business","nv","Chrome","sp","win7",1201,"mobile",17,"false"
1033899814,"personal","tn","Safari","en","win7",2356,"desktop",6,"false"
1587985386,"student","oh","Mobile","cn","win7",3476,"laptop",15,"false"
1107784041,"personal","ca","Firefox","cn","Mac",7184,"tablet",11,"false"
1562317292,"business","wa","Chrome","en","linux",6324,"laptop",3,"false"
1679484173,"business","va","Firefox","cn","Mac",123,"laptop",7,"false"
1561962044,"personal","mi","Safari","cn","win7",714,"desktop",7,"false"
1197591518,"student","mo","Chrome","jp","xp",6348,"mobile",16,"false"
1765363455,"personal","ca","IE","en","win7",4037,"desktop",7,"true"
1241594881,"personal","tx","Chrome","de","Mac",3862,"desktop",15,"false"
1182239655,"business","ny","Mobile","en","win7",6708,"desktop",5,"false"
1875830698,"business","il","Safari","sp","xp",5400,"tablet",6,"false"
1915101686,"business","ma","Chrome","sp","win8",2489,"desktop",5,"false"
1207010449,"personal","ga","IE","sp","win7",9765,"desktop",4,"false"
1453158570,"business","ma","Chrome","en","win7",304,"tablet",14,"false"
1834310715,"personal","pa","Chrome","cn","win7",1794,"tablet",15,"false"
1886460289,"student","tn","IE","ar","xp",9120,"desktop",4,"true"
1792213161,"personal","tx","Chrome","en","linux",253,"tablet",17,"false"
1411691036,"student","wi","Safari","en","win7",619,"tablet",11,"false"
1485747371,"student","tx","IE","ko","win7",1495,"desktop",15,"false"
1385050059,"personal","il","Chrome","ko","win7",6775,"desktop",13,"false"
1052830717,"personal","ia","Chrome","cn","win7",2255,"laptop",2,"false"
1309736085,"student","az","IE","cn","Mac",5907,"mobile",3,"false"
1362704851,"business","tx","Chrome","ar","win7",6412,"mobile",8,"false"
1668134023,"personal","tn","Mobile","de","Mac",2837,"desktop",1,"false"
1617018048,"student","ny","Mobile","en","Mac",2084,"desktop",18,"false"
1310048231,"personal","ca","IE","en","win8",2827,"desktop",3,"false"
1888775049,"personal","nm","Chrome","cn","Mac",494,"laptop",6,"false"
1401066184,"personal","ma","IE","sp","xp",6789,"tablet",2,"false"
1626643514,"personal","pa","Chrome","cn","win7",1974,"server",8,"true"
1523340202,"student","fl","Chrome","sp","vista",2444,"desktop",11,"false"
1613743939,"business","pa","Firefox","en","vista",8968,"mobile",11,"true"
1007549491,"personal","il","Mobile","cn","xp",8196,"tablet",9,"false"
1721391906,"student","mn","Chrome","en","win7",3147,"mobile",14,"true"
1792216189,"personal","il","Chrome","cn","xp",3441,"laptop",4,"false"
1331295478,"student","tx","Firefox","sp","win7",1880,"tablet",10,"false"
1508307225,"personal","ky","IE","de","Mac",1248,"mobile",14,"false"
1008773207,"business","ny","IE","jp","win7",3672,"desktop",10,"false"
1805724219,"personal","md","Chrome","jp","win7",1063,"tablet",9,"false"
1144182230,"personal","fl","Safari","cn","win8",2012,"desktop",7,"false"
1054916399,"business","ca","IE","cn","win7",3490,"tablet",7,"false"
1048773766,"personal","nm","Chrome","ar","win7",4622,"laptop",14,"false"
1129604156,"personal","in","Chrome","cn","win7",2381,"laptop",6,"false"
1987188325,"student","pa","Firefox","en","xp",7504,"laptop",13,"false"
1213141522,"business","ca","IE","cn","win7",1187,"desktop",2,"false"
1931737802,"personal","va","IE","cn","win7",5803,"laptop",7,"false"
1059215303,"personal","ca","Chrome","pt","win7",7806,"mobile",6,"true"
1603345014,"business","ca","IE","cn","Mac",8728,"laptop",12,"false"
1607420652,"student","sc","IE","fr","win7",3603,"mobile",2,"false"
1254590085,"personal","tx","Chrome","cn","win8",3291,"mobile",3,"false"
1555150260,"personal","sc","Safari","ko","xp",493,"desktop",2,"false"
1043044368,"student","tn","IE","fr","linux",2401,"mobile",7,"false"
1702412629,"business","il","Firefox","en","xp",5946,"tablet",12,"false"
1909118352,"business","ny","Chrome","jp","xp",6151,"tablet",10,"false"
1174766257,"business","nj","Chrome","cn","linux",3375,"mobile",18,"false"
1087347176,"personal","ak","Mobile","en","win7",1785,"desktop",8,"false"
1321143848,"business","ky","Chrome","cn","win7",5694,"desktop",11,"false"
1530319196,"personal","ia","IE","en","xp",3592,"mobile",14,"false"
1099519925,"business","ks","Firefox","cn","win7",9870,"mobile",13,"false"
1638302757,"personal","fl","Chrome","cn","win7",900,"desktop",18,"false"
1413365003,"personal","ut","IE","pt","win8",9747,"tablet",11,"false"
1236844677,"personal","la","Chrome","jp","win7",8492,"mobile",11,"false"
1177013299,"personal","pa","Mobile","en","win7",7589,"tablet",11,"false"
1092658015,"personal","ca","Mobile","ko","linux",2541,"desktop",14,"true"
1374009399,"personal","il","Chrome","ar","win7",7305,"tablet",17,"false"
1681238207,"student","ny","IE","ko","linux",4953,"mobile",6,"false"
1499954943,"business","tx","Chrome","ar","xp",3003,"tablet",1,"false"
1134855568,"personal","ny","Firefox","en","win7",7737,"desktop",4,"false"
1207999602,"business","mn","Mobile","cn","win7",4596,"laptop",7,"false"
1165630613,"personal","sc","Chrome","jp","win7",5119,"desktop",16,"false"
1968632468,"student","ca","Chrome","pt","win7",6322,"desktop",14,"false"
1159244946,"business","wy","Chrome","en","win8",857,"laptop",17,"false"
1881649212,"personal","va","Chrome","de","Mac",4930,"desktop",11,"false"
1950486947,"student","il","IE","en","win7",3584,"laptop",14,"false"
1535980315,"student","ma","Mobile","jp","win7",8173,"laptop",9,"false"
1635077294,"personal","oh","Safari","ar","win7",1305,"laptop",11,"false"
1414102996,"business","mn","IE","jp","win7",2425,"laptop",13,"false"
1704561932,"personal","al","Mobile","jp","linux",1427,"tablet",9,"true"
1464723984,"student","ca","Firefox","ru","win7",2153,"mobile",4,"false"
1770748454,"business","oh","IE","fr","win7",8660,"desktop",11,"false"
1429543251,"personal","ny","Chrome","cn","win7",8264,"tablet",15,"false"
1613497725,"business","tx","Firefox","cn","Mac",9687,"laptop",18,"false"
1922700141,"personal","ny","IE","cn","win7",9750,"server",18,"false"
1953414675,"personal","ny","Firefox","de","win7",2220,"laptop",15,"false"
1693046423,"personal","ca","Firefox","de","xp",5611,"mobile",17,"false"
1620621899,"personal","in","Mobile","en","win8",779,"tablet",16,"false"
1924269871,"student","fl","Chrome","pt","win7",2686,"mobile",14,"false"
1893450417,"business","in","IE","jp","win7",3199,"tablet",1,"false"
1068156933,"personal","ny","Chrome","cn","win7",1396,"laptop",15,"false"
1430373026,"personal","fl","Chrome","cn","win7",8012,"laptop",18,"false"
1026436510,"personal","fl","Safari","cn","Mac",3828,"desktop",3,"false"
